id,url_id,user_id,event_type,timestamp,details
1561,1561,20,created,2025-05-08 10:45:01,"{""short_code"":""wIPmMP"",""original_url"":""https://example.com/keen/yard/1561""}"
1562,1562,118,created,2025-09-21 22:08:25,"{""short_code"":""yHAAwp"",""original_url"":""https://seeded.app/silver/journey/1562""}"
1563,1563,141,created,2025-10-16 10:21:14,"{""short_code"":""iEwgrS"",""original_url"":""https://example.com/forest/harvest/1563""}"
1564,1564,252,created,2026-01-14 02:17:51,"{""short_code"":""G13qDa"",""original_url"":""https://hackstack.io/harbor/network/1564""}"
1565,1565,21,created,2025-05-21 15:03:21,"{""short_code"":""nWs4SO"",""original_url"":""https://hackstack.io/urban/zenith/1565""}"
1566,1566,129,created,2025-10-16 07:55:00,"{""short_code"":""DMP4Jg"",""original_url"":""https://example.com/cobalt/journey/1566""}"
1567,1567,387,created,2025-01-09 21:24:55,"{""short_code"":""GwZt0b"",""original_url"":""https://relay.cloud/young/signal/1567""}"
1568,1568,397,created,2026-02-17 01:49:56,"{""short_code"":""N72njX"",""original_url"":""https://acme.dev/harbor/kernel/1568""}"
1569,1569,86,created,2025-04-21 14:12:32,"{""short_code"":""aoiZHJ"",""original_url"":""https://hackstack.io/brisk/window/1569""}"
1570,1570,287,created,2025-08-20 08:22:02,"{""short_code"":""47NA2S"",""original_url"":""https://relay.cloud/keen/journey/1570""}"
1571,1571,224,created,2025-08-21 16:24:39,"{""short_code"":""3rwhp4"",""original_url"":""https://seeded.app/calm/zenith/1571""}"
1572,1572,256,created,2025-03-18 21:38:30,"{""short_code"":""dKIaiX"",""original_url"":""https://acme.dev/quiet/delta/1572""}"
1573,1573,379,created,2025-06-04 16:44:37,"{""short_code"":""Kw9cUF"",""original_url"":""https://example.com/keen/harvest/1573""}"
1574,1574,141,created,2025-04-12 07:04:54,"{""short_code"":""eLyr4n"",""original_url"":""https://opswise.net/rapid/river/1574""}"
1575,1575,291,created,2025-02-24 17:38:53,"{""short_code"":""ReVWrw"",""original_url"":""https://hackstack.io/proud/field/1575""}"
1576,1576,7,created,2025-06-07 03:59:42,"{""short_code"":""DRxYCb"",""original_url"":""https://relay.cloud/mellow/uplink/1576""}"
1577,1577,189,created,2026-01-22 05:58:55,"{""short_code"":""PcUVvb"",""original_url"":""https://seeded.app/navy/canyon/1577""}"
1578,1578,360,created,2025-08-11 01:28:09,"{""short_code"":""bKilNn"",""original_url"":""https://seeded.app/tidy/network/1578""}"
1579,1579,93,created,2025-07-11 06:22:05,"{""short_code"":""n9U1ox"",""original_url"":""https://acme.dev/cobalt/delta/1579""}"
1580,1580,395,created,2025-05-11 23:16:27,"{""short_code"":""XxXE9Y"",""original_url"":""https://opswise.net/calm/network/1580""}"
1581,1581,97,created,2025-01-06 15:50:16,"{""short_code"":""tZX5Hr"",""original_url"":""https://seeded.app/urban/kernel/1581""}"
1582,1582,372,created,2025-02-21 14:38:04,"{""short_code"":""ZgOSNI"",""original_url"":""https://relay.cloud/tidy/canyon/1582""}"
1583,1583,50,created,2025-01-21 01:51:21,"{""short_code"":""7Yh4oE"",""original_url"":""https://example.com/quiet/river/1583""}"
1584,1584,182,created,2026-02-08 21:51:15,"{""short_code"":""5n9Fqb"",""original_url"":""https://relay.cloud/rapid/network/1584""}"
1585,1585,35,created,2025-07-26 07:59:46,"{""short_code"":""7cUcZ1"",""original_url"":""https://example.com/amber/zenith/1585""}"
1586,1586,210,created,2025-02-24 18:41:38,"{""short_code"":""1S27bf"",""original_url"":""https://example.com/amber/pioneer/1586""}"
1587,1587,391,created,2025-08-20 18:40:26,"{""short_code"":""ykXXIX"",""original_url"":""https://hackstack.io/urban/pioneer/1587""}"
1588,1588,28,created,2025-08-09 23:06:37,"{""short_code"":""9cpS1e"",""original_url"":""https://opswise.net/navy/window/1588""}"
1589,1589,323,created,2025-03-18 12:16:47,"{""short_code"":""J7FgEM"",""original_url"":""https://acme.dev/amber/window/1589""}"
1590,1590,288,created,2025-06-09 11:03:57,"{""short_code"":""zLdCaB"",""original_url"":""https://hackstack.io/ivory/river/1590""}"
1591,1591,291,created,2025-11-28 08:17:05,"{""short_code"":""ncsZ8k"",""original_url"":""https://hackstack.io/quiet/kernel/1591""}"
1592,1592,256,created,2025-05-02 06:42:17,"{""short_code"":""8Gnyc6"",""original_url"":""https://seeded.app/amber/field/1592""}"
1593,1593,393,created,2025-08-08 00:52:49,"{""short_code"":""WE2Uu9"",""original_url"":""https://opswise.net/gold/field/1593""}"
1594,1594,342,created,2025-08-13 08:28:39,"{""short_code"":""EedcHc"",""original_url"":""https://opswise.net/ivory/kernel/1594""}"
1595,1595,330,created,2025-04-23 01:29:42,"{""short_code"":""Aclj4m"",""original_url"":""https://example.com/lively/window/1595""}"
1596,1596,2,created,2025-06-09 20:27:37,"{""short_code"":""BLHpYt"",""original_url"":""https://example.com/ivory/lagoon/1596""}"
1597,1597,78,created,2025-04-08 22:24:57,"{""short_code"":""T18TJa"",""original_url"":""https://opswise.net/calm/anchor/1597""}"
1598,1598,357,created,2025-11-29 13:17:46,"{""short_code"":""LjwHL5"",""original_url"":""https://acme.dev/mellow/garden/1598""}"
1599,1599,10,created,2026-01-12 21:06:51,"{""short_code"":""Xm8lkN"",""original_url"":""https://acme.dev/forest/orbit/1599""}"
1600,1600,383,created,2025-10-28 13:25:57,"{""short_code"":""aOzycA"",""original_url"":""https://seeded.app/harbor/trail/1600""}"
1601,1601,95,created,2025-01-25 12:23:34,"{""short_code"":""BWDT17"",""original_url"":""https://seeded.app/ivory/orbit/1601""}"
1602,1602,283,created,2025-10-20 12:46:46,"{""short_code"":""aTH2Qa"",""original_url"":""https://seeded.app/navy/river/1602""}"
1603,1603,390,created,2025-07-27 13:54:12,"{""short_code"":""ywLhjd"",""original_url"":""https://relay.cloud/brisk/quartz/1603""}"
1604,1604,121,created,2025-06-03 11:09:11,"{""short_code"":""T2ILHa"",""original_url"":""https://seeded.app/young/harvest/1604""}"
1605,1605,293,created,2026-01-15 15:37:49,"{""short_code"":""meQjW0"",""original_url"":""https://relay.cloud/gold/island/1605""}"
1606,1606,21,created,2025-08-10 21:32:08,"{""short_code"":""D1ZQlm"",""original_url"":""https://seeded.app/gold/signal/1606""}"
1607,1607,167,created,2025-09-28 23:15:40,"{""short_code"":""efKKHU"",""original_url"":""https://seeded.app/gold/engine/1607""}"
1608,1608,109,created,2025-12-23 15:17:10,"{""short_code"":""2874be"",""original_url"":""https://example.com/brisk/zenith/1608""}"
1609,1609,378,created,2025-03-03 06:56:00,"{""short_code"":""IoC5TW"",""original_url"":""https://hackstack.io/clear/delta/1609""}"
1610,1610,207,created,2025-06-13 22:32:46,"{""short_code"":""K53HaB"",""original_url"":""https://relay.cloud/cobalt/valley/1610""}"
1611,1611,49,created,2026-01-03 10:50:44,"{""short_code"":""Eh4gu8"",""original_url"":""https://acme.dev/dawn/yard/1611""}"
1612,1612,353,created,2025-11-02 18:13:44,"{""short_code"":""KEwuWI"",""original_url"":""https://acme.dev/gold/quartz/1612""}"
1613,1613,336,created,2025-11-17 20:30:41,"{""short_code"":""OkeDdy"",""original_url"":""https://hackstack.io/ember/meadow/1613""}"
1614,1614,106,created,2025-01-02 05:05:15,"{""short_code"":""N7ROPi"",""original_url"":""https://seeded.app/opal/zenith/1614""}"
1615,1615,280,created,2025-11-21 07:39:51,"{""short_code"":""nneRi5"",""original_url"":""https://opswise.net/rapid/anchor/1615""}"
1616,1616,89,created,2025-01-21 08:38:41,"{""short_code"":""5BzGsN"",""original_url"":""https://acme.dev/calm/trail/1616""}"
1617,1617,75,created,2025-11-26 04:53:47,"{""short_code"":""aAOngS"",""original_url"":""https://opswise.net/silver/island/1617""}"
1618,1618,4,created,2025-09-10 05:28:59,"{""short_code"":""S5ipjO"",""original_url"":""https://opswise.net/amber/uplink/1618""}"
1619,1619,203,created,2025-02-22 02:47:17,"{""short_code"":""9mqrVE"",""original_url"":""https://opswise.net/mellow/engine/1619""}"
1620,1620,54,created,2025-01-18 22:18:55,"{""short_code"":""MzF20y"",""original_url"":""https://example.com/young/trail/1620""}"
1621,1621,51,created,2025-06-23 23:59:42,"{""short_code"":""v7FpQX"",""original_url"":""https://seeded.app/amber/trail/1621""}"
1622,1622,142,created,2026-01-16 00:26:03,"{""short_code"":""uCHnMQ"",""original_url"":""https://hackstack.io/cobalt/engine/1622""}"
1623,1623,29,created,2025-08-06 20:13:27,"{""short_code"":""Ex7a2A"",""original_url"":""https://example.com/lively/valley/1623""}"
1624,1624,256,created,2025-12-29 19:57:42,"{""short_code"":""b6p91P"",""original_url"":""https://relay.cloud/silver/field/1624""}"
1625,1625,46,created,2025-09-09 19:31:14,"{""short_code"":""1Rc02i"",""original_url"":""https://relay.cloud/lively/zenith/1625""}"
1626,1626,279,created,2025-10-13 20:51:49,"{""short_code"":""VtvkzW"",""original_url"":""https://seeded.app/calm/valley/1626""}"
1627,1627,109,created,2025-06-09 05:58:15,"{""short_code"":""X0RwXf"",""original_url"":""https://example.com/ember/window/1627""}"
1628,1628,96,created,2025-07-03 10:56:11,"{""short_code"":""eAD7hB"",""original_url"":""https://relay.cloud/forest/zenith/1628""}"
1629,1629,299,created,2026-01-26 18:30:49,"{""short_code"":""sT1lH8"",""original_url"":""https://hackstack.io/tidy/signal/1629""}"
1630,1630,381,created,2025-03-25 16:05:21,"{""short_code"":""phlABE"",""original_url"":""https://hackstack.io/clear/field/1630""}"
1631,1631,247,created,2025-11-03 01:11:32,"{""short_code"":""N3v51a"",""original_url"":""https://acme.dev/lively/zenith/1631""}"
1632,1632,212,created,2025-12-31 03:19:45,"{""short_code"":""zuc47x"",""original_url"":""https://seeded.app/lively/uplink/1632""}"
1633,1633,69,created,2025-12-02 19:02:07,"{""short_code"":""DeuCD4"",""original_url"":""https://acme.dev/mellow/window/1633""}"
1634,1634,348,created,2025-12-10 17:17:26,"{""short_code"":""iw2WvQ"",""original_url"":""https://hackstack.io/clear/garden/1634""}"
1635,1635,185,created,2025-04-18 07:49:59,"{""short_code"":""IClFK5"",""original_url"":""https://hackstack.io/warm/uplink/1635""}"
1636,1636,94,created,2025-05-13 09:20:00,"{""short_code"":""BCJqmE"",""original_url"":""https://opswise.net/forest/lagoon/1636""}"
1637,1637,63,created,2025-11-30 11:09:55,"{""short_code"":""A5s7ed"",""original_url"":""https://acme.dev/tidy/anchor/1637""}"
1638,1638,128,created,2025-03-09 21:11:35,"{""short_code"":""IAWcvg"",""original_url"":""https://example.com/quiet/network/1638""}"
1639,1639,316,created,2026-01-01 21:26:28,"{""short_code"":""kjQ4lS"",""original_url"":""https://hackstack.io/harbor/field/1639""}"
1640,1640,310,created,2025-11-12 11:24:38,"{""short_code"":""3fMXZM"",""original_url"":""https://seeded.app/opal/signal/1640""}"
1641,1641,5,created,2025-08-31 03:25:23,"{""short_code"":""LdHfa5"",""original_url"":""https://hackstack.io/jade/beacon/1641""}"
1642,1642,242,created,2025-03-23 12:04:55,"{""short_code"":""0lQGFz"",""original_url"":""https://relay.cloud/warm/journey/1642""}"
1643,1643,130,created,2025-09-06 10:56:51,"{""short_code"":""ZMrZE8"",""original_url"":""https://relay.cloud/rapid/valley/1643""}"
1644,1644,306,created,2025-05-02 04:19:16,"{""short_code"":""p71AjF"",""original_url"":""https://relay.cloud/lively/river/1644""}"
1645,1645,395,created,2025-06-01 22:28:59,"{""short_code"":""vOXLo3"",""original_url"":""https://acme.dev/clear/anchor/1645""}"
1646,1646,375,created,2025-08-08 00:10:45,"{""short_code"":""eaKkRH"",""original_url"":""https://seeded.app/young/river/1646""}"
1647,1647,94,created,2026-02-15 09:14:35,"{""short_code"":""RUAnsd"",""original_url"":""https://example.com/quiet/signal/1647""}"
1648,1648,136,created,2025-04-26 21:38:00,"{""short_code"":""zMG6hd"",""original_url"":""https://acme.dev/warm/lagoon/1648""}"
1649,1649,167,created,2025-08-02 22:46:15,"{""short_code"":""YsEggq"",""original_url"":""https://example.com/mellow/kernel/1649""}"
1650,1650,103,created,2026-02-15 00:10:18,"{""short_code"":""48334f"",""original_url"":""https://relay.cloud/keen/orbit/1650""}"
1651,1651,99,created,2025-01-18 06:10:29,"{""short_code"":""mObtVb"",""original_url"":""https://relay.cloud/forest/meadow/1651""}"
1652,1652,313,created,2026-02-01 01:35:20,"{""short_code"":""PAgx9g"",""original_url"":""https://hackstack.io/mellow/yard/1652""}"
1653,1653,196,created,2026-01-11 16:50:38,"{""short_code"":""GGtliN"",""original_url"":""https://example.com/clear/meadow/1653""}"
1654,1654,104,created,2025-03-01 11:06:07,"{""short_code"":""aBaIzA"",""original_url"":""https://relay.cloud/proud/journey/1654""}"
1655,1655,23,created,2025-02-14 13:01:21,"{""short_code"":""r2BGa3"",""original_url"":""https://seeded.app/mellow/meadow/1655""}"
1656,1656,244,created,2025-09-23 21:09:00,"{""short_code"":""QdbXxe"",""original_url"":""https://hackstack.io/ivory/window/1656""}"
1657,1657,196,created,2025-11-03 18:22:31,"{""short_code"":""i5b1yd"",""original_url"":""https://seeded.app/warm/delta/1657""}"
1658,1658,273,created,2025-12-28 23:31:14,"{""short_code"":""i67Ysm"",""original_url"":""https://relay.cloud/warm/zenith/1658""}"
1659,1659,277,created,2025-09-21 07:35:45,"{""short_code"":""Zat3UT"",""original_url"":""https://acme.dev/opal/yard/1659""}"
1660,1660,345,created,2025-01-18 11:43:25,"{""short_code"":""PtlowV"",""original_url"":""https://hackstack.io/brisk/zenith/1660""}"
1661,1661,326,created,2025-04-27 14:05:57,"{""short_code"":""nmOzks"",""original_url"":""https://acme.dev/warm/kernel/1661""}"
1662,1662,144,created,2025-02-15 15:39:05,"{""short_code"":""dkap3V"",""original_url"":""https://example.com/harbor/trail/1662""}"
1663,1663,169,created,2025-01-14 05:38:04,"{""short_code"":""bDspME"",""original_url"":""https://relay.cloud/keen/meadow/1663""}"
1664,1664,263,created,2026-02-08 04:48:40,"{""short_code"":""DX8hE4"",""original_url"":""https://acme.dev/mellow/zenith/1664""}"
1665,1665,191,created,2025-11-02 00:35:03,"{""short_code"":""9U9mXC"",""original_url"":""https://relay.cloud/jade/island/1665""}"
1666,1666,271,created,2025-07-22 23:44:30,"{""short_code"":""in4TX8"",""original_url"":""https://example.com/ember/beacon/1666""}"
1667,1667,96,created,2026-01-26 03:00:12,"{""short_code"":""EJ3HIT"",""original_url"":""https://seeded.app/jade/valley/1667""}"
1668,1668,144,created,2025-08-14 22:17:43,"{""short_code"":""hxWxs6"",""original_url"":""https://opswise.net/clear/yard/1668""}"
1669,1669,211,created,2025-08-31 08:42:58,"{""short_code"":""SR008X"",""original_url"":""https://hackstack.io/proud/signal/1669""}"
1670,1670,307,created,2025-01-10 18:58:44,"{""short_code"":""1MV2d0"",""original_url"":""https://acme.dev/forest/river/1670""}"
1671,1671,206,created,2025-09-26 17:14:30,"{""short_code"":""k0ROWt"",""original_url"":""https://relay.cloud/dawn/yard/1671""}"
1672,1672,349,created,2025-02-20 23:44:04,"{""short_code"":""sCiBLq"",""original_url"":""https://hackstack.io/harbor/network/1672""}"
1673,1673,95,created,2025-04-05 03:05:54,"{""short_code"":""cihZJN"",""original_url"":""https://opswise.net/vivid/network/1673""}"
1674,1674,52,created,2026-02-16 12:53:08,"{""short_code"":""ZXHKiU"",""original_url"":""https://seeded.app/dawn/beacon/1674""}"
1675,1675,28,created,2026-01-30 11:20:28,"{""short_code"":""a0TwUt"",""original_url"":""https://hackstack.io/navy/journey/1675""}"
1676,1676,170,created,2025-03-24 12:54:36,"{""short_code"":""KfWhlF"",""original_url"":""https://opswise.net/warm/lagoon/1676""}"
1677,1677,253,created,2025-12-31 22:56:58,"{""short_code"":""f2HKWq"",""original_url"":""https://seeded.app/vivid/window/1677""}"
1678,1678,46,created,2025-02-27 09:06:38,"{""short_code"":""wCNAo5"",""original_url"":""https://hackstack.io/rapid/field/1678""}"
1679,1679,338,created,2025-08-10 09:23:31,"{""short_code"":""GBZRIN"",""original_url"":""https://hackstack.io/brisk/journey/1679""}"
1680,1680,11,created,2025-01-27 21:36:41,"{""short_code"":""MLpzBM"",""original_url"":""https://hackstack.io/navy/engine/1680""}"
1681,1681,349,created,2025-08-25 05:59:14,"{""short_code"":""NnsqqV"",""original_url"":""https://relay.cloud/clear/orbit/1681""}"
1682,1682,279,created,2025-06-20 19:37:02,"{""short_code"":""SGzjDq"",""original_url"":""https://relay.cloud/silver/meadow/1682""}"
1683,1683,227,created,2026-01-28 05:15:49,"{""short_code"":""NWLu1i"",""original_url"":""https://acme.dev/harbor/yard/1683""}"
1684,1684,100,created,2025-06-13 19:56:48,"{""short_code"":""zp6jgw"",""original_url"":""https://hackstack.io/quiet/journey/1684""}"
1685,1685,264,created,2025-11-20 10:19:17,"{""short_code"":""rmo9Vo"",""original_url"":""https://relay.cloud/forest/river/1685""}"
1686,1686,56,created,2025-08-19 14:43:47,"{""short_code"":""PrJNtP"",""original_url"":""https://hackstack.io/amber/garden/1686""}"
1687,1687,178,created,2025-12-16 22:13:00,"{""short_code"":""HfrsvH"",""original_url"":""https://example.com/urban/window/1687""}"
1688,1688,106,created,2026-01-06 07:06:39,"{""short_code"":""zMNYoA"",""original_url"":""https://example.com/brisk/beacon/1688""}"
1689,1689,194,created,2025-01-26 00:27:15,"{""short_code"":""EnDwBI"",""original_url"":""https://relay.cloud/ember/quartz/1689""}"
1690,1690,87,created,2026-02-01 18:35:35,"{""short_code"":""ikIF0S"",""original_url"":""https://hackstack.io/rapid/island/1690""}"
1691,1691,21,created,2026-01-17 08:13:43,"{""short_code"":""Cwtzq6"",""original_url"":""https://seeded.app/harbor/uplink/1691""}"
1692,1692,328,created,2025-01-24 17:31:43,"{""short_code"":""4oMnWV"",""original_url"":""https://seeded.app/mellow/trail/1692""}"
1693,1693,86,created,2025-05-16 23:13:25,"{""short_code"":""fRjp4f"",""original_url"":""https://relay.cloud/silver/pioneer/1693""}"
1694,1694,314,created,2025-03-01 08:59:53,"{""short_code"":""bZgiOw"",""original_url"":""https://seeded.app/amber/harvest/1694""}"
1695,1695,10,created,2026-02-02 16:52:10,"{""short_code"":""zWps77"",""original_url"":""https://hackstack.io/calm/field/1695""}"
1696,1696,363,created,2025-10-13 23:34:22,"{""short_code"":""DcxhyJ"",""original_url"":""https://relay.cloud/keen/engine/1696""}"
1697,1697,55,created,2025-01-15 13:30:56,"{""short_code"":""rnmmA1"",""original_url"":""https://seeded.app/vivid/delta/1697""}"
1698,1698,193,created,2025-04-08 13:43:00,"{""short_code"":""uA9PCK"",""original_url"":""https://acme.dev/lively/trail/1698""}"
1699,1699,123,created,2025-01-25 04:15:05,"{""short_code"":""WNGdGw"",""original_url"":""https://hackstack.io/vivid/trail/1699""}"
1700,1700,58,created,2025-05-08 00:28:01,"{""short_code"":""9D2Quf"",""original_url"":""https://hackstack.io/navy/window/1700""}"
